Game Number,Score,Tiles Closed,Rolls,Moves
202,34,4,"[(4, 2), (3, 2), (1, 1)]","[(1, 2, 3), (5,)]"
203,28,5,"[(4, 2), (5, 6), (1, 6)]","[(1, 2, 3), (4, 7)]"
204,3,8,"[(5, 4), (3, 6), (3, 6), (4, 3), (2, 6), (5, 6)]","[(1, 2, 6), (4, 5), (9,), (7,), (8,)]"
205,19,6,"[(1, 6), (6, 1), (6, 6), (3, 4)]","[(1, 2, 4), (7,), (3, 9)]"
206,27,5,"[(5, 3), (6, 4), (6, 5)]","[(1, 2, 5), (3, 7)]"
207,17,7,"[(5, 2), (2, 4), (4, 4), (4, 3), (6, 5)]","[(1, 2, 4), (6,), (3, 5), (7,)]"
208,24,6,"[(3, 3), (5, 1), (3, 6), (2, 1)]","[(1, 2, 3), (6,), (4, 5)]"
209,29,4,"[(4, 4), (4, 4), (1, 1)]","[(1, 2, 5), (8,)]"
210,17,7,"[(5, 1), (5, 1), (2, 3), (1, 6), (1, 3), (1, 6)]","[(1, 2, 3), (6,), (5,), (7,), (4,)]"
211,28,5,"[(5, 6), (5, 1), (4, 2)]","[(1, 2, 3, 5), (6,)]"
212,33,4,"[(1, 5), (4, 2), (1, 2)]","[(1, 2, 3), (6,)]"
213,37,3,"[(6, 2), (1, 1)]","[(1, 2, 5)]"
214,16,7,"[(4, 4), (2, 2), (6, 2), (3, 6), (4, 4)]","[(1, 2, 5), (4,), (8,), (3, 6)]"
215,29,5,"[(6, 1), (4, 5), (6, 4)]","[(1, 2, 4), (3, 6)]"
216,23,6,"[(3, 5), (3, 1), (2, 1), (5, 2), (3, 1)]","[(1, 2, 5), (4,), (3,), (7,)]"
217,34,4,"[(2, 1), (5, 3), (2, 1)]","[(1, 2), (3, 5)]"
218,18,6,"[(6, 1), (1, 6), (1, 4), (4, 4), (2, 2)]","[(1, 2, 4), (7,), (5,), (8,)]"
219,5,8,"[(5, 5), (4, 4), (1, 5), (4, 5), (4, 3), (5, 1)]","[(1, 2, 3, 4), (8,), (6,), (9,), (7,)]"
220,29,5,"[(2, 2), (1, 1), (5, 5), (2, 2)]","[(1, 3), (2,), (4, 6)]"
221,0,9,"[(6, 1), (6, 6), (5, 6), (4, 3), (2, 6)]","[(1, 2, 4), (3, 9), (5, 6), (7,), (8,)]"
222,34,4,"[(5, 6), (3, 2)]","[(1, 2, 3, 5)]"
223,8,8,"[(4, 4), (6, 6), (5, 5), (5, 2), (3, 6)]","[(1, 2, 5), (3, 9), (4, 6), (7,)]"
224,35,4,"[(5, 5), (4, 6)]","[(1, 2, 3, 4)]"
225,39,3,"[(3, 3), (1, 1)]","[(1, 2, 3)]"
226,30,5,"[(2, 2), (6, 5), (2, 1)]","[(1, 3), (2, 4, 5)]"
227,24,6,"[(1, 2), (6, 2), (1, 5), (1, 3), (6, 5)]","[(1, 2), (3, 5), (6,), (4,)]"
228,19,6,"[(4, 4), (1, 3), (3, 5), (3, 3), (4, 2)]","[(1, 2, 5), (4,), (8,), (6,)]"
229,25,5,"[(2, 6), (6, 6), (1, 2)]","[(1, 2, 5), (3, 9)]"
230,35,4,"[(5, 5), (2, 2)]","[(1, 2, 3, 4)]"
231,21,6,"[(6, 4), (1, 5), (3, 5), (6, 5)]","[(1, 2, 3, 4), (6,), (8,)]"
232,23,6,"[(1, 2), (6, 1), (6, 6), (3, 1)]","[(1, 2), (3, 4), (5, 7)]"
233,39,3,"[(5, 1), (1, 1)]","[(1, 2, 3)]"
234,27,5,"[(1, 2), (3, 3), (5, 4), (3, 3)]","[(1, 2), (6,), (4, 5)]"
235,22,6,"[(4, 1), (4, 1), (1, 6), (2, 4), (1, 6)]","[(1, 4), (2, 3), (7,), (6,)]"
236,20,6,"[(2, 2), (4, 6), (5, 1), (3, 2), (2, 6)]","[(1, 3), (2, 8), (6,), (5,)]"
237,32,4,"[(4, 2), (3, 4), (5, 2)]","[(1, 2, 3), (7,)]"
238,35,4,"[(4, 6), (1, 2)]","[(1, 2, 3, 4)]"
239,17,7,"[(5, 1), (1, 6), (2, 2), (6, 5), (4, 2)]","[(1, 2, 3), (7,), (4,), (5, 6)]"
240,24,6,"[(4, 3), (3, 5), (3, 3), (3, 3)]","[(1, 2, 4), (3, 5), (6,)]"
241,25,5,"[(4, 1), (4, 5), (3, 3), (2, 5)]","[(1, 4), (2, 7), (6,)]"
242,38,3,"[(5, 2), (1, 3)]","[(1, 2, 4)]"
243,28,5,"[(5, 1), (2, 3), (5, 1), (1, 1)]","[(1, 2, 3), (5,), (6,)]"
244,28,5,"[(4, 1), (6, 6), (5, 2)]","[(1, 4), (2, 3, 7)]"
245,24,6,"[(5, 6), (2, 4), (3, 1), (1, 3)]","[(1, 2, 3, 5), (6,), (4,)]"
246,0,9,"[(2, 6), (3, 4), (4, 2), (6, 1), (2, 6), (3, 6)]","[(1, 2, 5), (3, 4), (6,), (7,), (8,), (9,)]"
247,16,7,"[(4, 5), (6, 5), (3, 6), (6, 4)]","[(1, 2, 6), (3, 8), (4, 5)]"
248,8,8,"[(6, 5), (3, 6), (1, 5), (1, 3), (5, 2), (4, 6)]","[(1, 2, 3, 5), (9,), (6,), (4,), (7,)]"
249,29,4,"[(2, 6), (6, 2), (1, 1)]","[(1, 2, 5), (8,)]"
250,39,3,"[(1, 5), (2, 1)]","[(1, 2, 3)]"
251,16,6,"[(5, 2), (3, 3), (2, 5), (5, 4), (6, 3)]","[(1, 2, 4), (6,), (7,), (9,)]"
252,17,7,"[(4, 4), (5, 5), (6, 4), (4, 1)]","[(1, 2, 5), (3, 7), (4, 6)]"
253,31,4,"[(4, 1), (4, 5), (6, 4)]","[(1, 4), (2, 7)]"
254,24,6,"[(3, 5), (3, 4), (3, 3), (6, 4)]","[(1, 2, 5), (3, 4), (6,)]"
255,14,7,"[(3, 4), (4, 3), (3, 2), (6, 6), (2, 3)]","[(1, 2, 4), (7,), (5,), (3, 9)]"
256,15,7,"[(3, 1), (2, 2), (6, 1), (3, 6), (1, 5), (6, 3)]","[(1, 3), (4,), (2, 5), (9,), (6,)]"
257,19,6,"[(3, 3), (4, 4), (6, 1), (1, 4), (6, 2)]","[(1, 2, 3), (8,), (7,), (5,)]"
258,7,8,"[(5, 2), (6, 2), (4, 5), (5, 1), (2, 6), (5, 5)]","[(1, 2, 4), (3, 5), (9,), (6,), (8,)]"
259,38,3,"[(1, 1), (4, 1), (2, 2)]","[(2,), (1, 4)]"
260,29,5,"[(1, 1), (6, 2), (2, 4), (4, 6)]","[(2,), (1, 3, 4), (6,)]"
261,33,4,"[(5, 1), (3, 3), (4, 6)]","[(1, 2, 3), (6,)]"
262,43,1,"[(1, 1), (1, 1)]","[(2,)]"
263,31,4,"[(2, 6), (2, 4), (2, 3)]","[(1, 2, 5), (6,)]"
264,33,4,"[(6, 6), (5, 5)]","[(1, 2, 3, 6)]"
265,14,6,"[(3, 5), (3, 3), (4, 4), (5, 4), (2, 3)]","[(1, 2, 5), (6,), (8,), (9,)]"
266,30,5,"[(6, 2), (1, 6), (3, 1)]","[(1, 2, 5), (3, 4)]"
267,24,6,"[(2, 4), (3, 6), (2, 4), (1, 1)]","[(1, 2, 3), (4, 5), (6,)]"
268,27,5,"[(3, 4), (5, 6), (6, 2)]","[(1, 2, 4), (3, 8)]"
269,35,4,"[(5, 5), (1, 3)]","[(1, 2, 3, 4)]"
270,36,3,"[(4, 5), (3, 3)]","[(1, 2, 6)]"
271,26,5,"[(1, 1), (3, 5), (4, 5), (1, 2)]","[(2,), (1, 3, 4), (9,)]"
272,22,6,"[(6, 6), (3, 4), (3, 1), (1, 5)]","[(1, 2, 3, 6), (7,), (4,)]"
273,32,4,"[(1, 4), (2, 6), (5, 1)]","[(1, 4), (2, 6)]"
274,18,6,"[(4, 2), (2, 3), (1, 6), (6, 3), (4, 3)]","[(1, 2, 3), (5,), (7,), (9,)]"
275,33,4,"[(6, 6), (4, 2)]","[(1, 2, 3, 6)]"
276,35,4,"[(5, 5), (1, 3)]","[(1, 2, 3, 4)]"
277,21,6,"[(5, 6), (3, 3), (6, 1), (2, 3)]","[(1, 2, 3, 5), (6,), (7,)]"
278,27,5,"[(4, 2), (6, 6), (3, 1)]","[(1, 2, 3), (4, 8)]"
279,27,5,"[(6, 2), (4, 6), (1, 4)]","[(1, 2, 5), (3, 7)]"
280,19,6,"[(4, 4), (1, 2), (3, 6), (3, 3), (3, 6)]","[(1, 2, 5), (3,), (9,), (6,)]"
281,16,7,"[(3, 1), (2, 5), (5, 3), (4, 6), (6, 4)]","[(1, 3), (2, 5), (8,), (4, 6)]"
282,11,7,"[(2, 5), (6, 5), (1, 6), (4, 5), (6, 1)]","[(1, 2, 4), (3, 8), (7,), (9,)]"
283,31,4,"[(5, 4), (1, 4), (5, 1)]","[(1, 2, 6), (5,)]"
284,39,3,"[(1, 5), (1, 2)]","[(1, 2, 3)]"
285,34,4,"[(2, 2), (2, 5), (4, 1)]","[(1, 3), (2, 5)]"
286,27,5,"[(5, 6), (6, 1), (5, 6)]","[(1, 2, 3, 5), (7,)]"
287,27,5,"[(3, 6), (5, 4), (2, 4)]","[(1, 2, 6), (4, 5)]"
288,18,6,"[(6, 3), (6, 3), (4, 5), (3, 1)]","[(1, 2, 6), (4, 5), (9,)]"
289,40,2,"[(3, 2), (1, 3)]","[(1, 4)]"
290,33,4,"[(1, 4), (4, 3), (3, 1)]","[(1, 4), (2, 5)]"
291,23,6,"[(6, 4), (1, 4), (3, 4), (4, 3)]","[(1, 2, 3, 4), (5,), (7,)]"
292,28,5,"[(6, 4), (1, 6), (4, 3)]","[(1, 2, 3, 4), (7,)]"
293,36,3,"[(5, 4), (2, 4)]","[(1, 2, 6)]"
294,28,5,"[(2, 1), (3, 5), (3, 3), (1, 1)]","[(1, 2), (3, 5), (6,)]"
295,15,7,"[(3, 2), (2, 6), (2, 6), (3, 6), (4, 5)]","[(1, 4), (2, 6), (3, 5), (9,)]"
296,21,6,"[(5, 4), (3, 1), (6, 5), (1, 5)]","[(1, 2, 6), (4,), (3, 8)]"
297,37,3,"[(2, 6), (3, 2)]","[(1, 2, 5)]"
298,40,2,"[(3, 2), (3, 1)]","[(1, 4)]"
299,26,5,"[(3, 3), (4, 4), (1, 4), (6, 6)]","[(1, 2, 3), (8,), (5,)]"
300,23,6,"[(6, 1), (2, 6), (6, 1), (2, 5)]","[(1, 2, 4), (3, 5), (7,)]"
301,28,5,"[(6, 1), (1, 2), (6, 1), (1, 1)]","[(1, 2, 4), (3,), (7,)]"
302,11,7,"[(5, 2), (3, 3), (3, 6), (6, 6), (3, 3)]","[(1, 2, 4), (6,), (9,), (5, 7)]"
303,18,6,"[(5, 3), (2, 4), (4, 5), (2, 2), (2, 4)]","[(1, 2, 5), (6,), (9,), (4,)]"
304,0,9,"[(5, 1), (5, 2), (3, 6), (4, 4), (2, 4), (5, 4)]","[(1, 2, 3), (7,), (4, 5), (8,), (6,), (9,)]"
305,19,6,"[(1, 3), (6, 1), (5, 2), (3, 5), (3, 2)]","[(1, 3), (2, 5), (7,), (8,)]"
306,26,5,"[(3, 4), (5, 2), (3, 2), (1, 3)]","[(1, 2, 4), (7,), (5,)]"
307,12,7,"[(4, 6), (3, 3), (3, 5), (3, 6), (1, 1)]","[(1, 2, 3, 4), (6,), (8,), (9,)]"
308,40,2,"[(3, 2), (1, 3)]","[(1, 4)]"
309,26,5,"[(6, 6), (4, 3), (1, 5)]","[(1, 2, 3, 6), (7,)]"
310,23,6,"[(4, 4), (2, 5), (1, 6), (3, 4)]","[(1, 2, 5), (3, 4), (7,)]"
311,13,7,"[(1, 5), (2, 2), (4, 5), (5, 3), (4, 1), (1, 2)]","[(1, 2, 3), (4,), (9,), (8,), (5,)]"
312,28,5,"[(5, 5), (1, 6), (1, 6)]","[(1, 2, 3, 4), (7,)]"
313,21,6,"[(6, 2), (3, 6), (5, 2), (1, 6)]","[(1, 2, 5), (3, 6), (7,)]"
314,32,4,"[(2, 3), (1, 2), (2, 3), (4, 1)]","[(1, 4), (3,), (5,)]"
315,20,6,"[(1, 4), (5, 6), (3, 6), (3, 3)]","[(1, 4), (2, 3, 6), (9,)]"
316,38,3,"[(3, 4), (1, 3)]","[(1, 2, 4)]"
317,28,5,"[(6, 4), (5, 2), (5, 5)]","[(1, 2, 3, 4), (7,)]"
318,26,5,"[(3, 3), (2, 3), (3, 5), (1, 1)]","[(1, 2, 3), (5,), (8,)]"
319,8,8,"[(3, 6), (1, 3), (6, 4), (4, 5), (3, 2), (3, 3)]","[(1, 2, 6), (4,), (3, 7), (9,), (5,)]"
320,17,7,"[(2, 3), (5, 3), (4, 6), (2, 3), (2, 4)]","[(1, 4), (2, 6), (3, 7), (5,)]"
321,33,4,"[(2, 4), (3, 3), (2, 4)]","[(1, 2, 3), (6,)]"
322,37,3,"[(3, 5), (1, 4)]","[(1, 2, 5)]"
323,29,5,"[(6, 6), (1, 3), (4, 6)]","[(1, 2, 3, 6), (4,)]"
324,9,8,"[(3, 3), (6, 6), (6, 6), (2, 4), (5, 1)]","[(1, 2, 3), (4, 8), (5, 7), (6,)]"
325,0,9,"[(5, 4), (6, 3), (3, 6), (6, 1), (5, 6)]","[(1, 2, 6), (4, 5), (9,), (7,), (3, 8)]"
326,33,4,"[(2, 5), (3, 2), (2, 3)]","[(1, 2, 4), (5,)]"
327,27,5,"[(2, 1), (5, 5), (2, 3), (1, 6)]","[(1, 2), (3, 7), (5,)]"
328,27,5,"[(3, 5), (4, 6), (1, 6)]","[(1, 2, 5), (3, 7)]"
329,22,6,"[(3, 2), (5, 6), (2, 5), (3, 1)]","[(1, 4), (2, 3, 6), (7,)]"
330,39,3,"[(3, 3), (1, 2)]","[(1, 2, 3)]"
331,30,5,"[(1, 5), (5, 4), (3, 1)]","[(1, 2, 3), (4, 5)]"
332,40,2,"[(1, 4), (1, 3)]","[(1, 4)]"
333,28,5,"[(4, 5), (4, 4), (1, 1)]","[(1, 2, 6), (3, 5)]"
334,20,6,"[(5, 5), (5, 3), (3, 4), (6, 4)]","[(1, 2, 3, 4), (8,), (7,)]"
335,16,7,"[(5, 3), (6, 2), (6, 1), (3, 3), (6, 2)]","[(1, 2, 5), (8,), (3, 4), (6,)]"
336,22,6,"[(2, 4), (4, 3), (5, 5), (1, 2)]","[(1, 2, 3), (7,), (4, 6)]"
337,20,6,"[(1, 4), (2, 3), (4, 5), (2, 4), (6, 4)]","[(1, 4), (2, 3), (9,), (6,)]"
338,11,7,"[(3, 2), (4, 3), (3, 4), (3, 3), (3, 6), (6, 4)]","[(1, 4), (2, 5), (7,), (6,), (9,)]"
339,40,2,"[(4, 1), (3, 1)]","[(1, 4)]"
340,33,4,"[(6, 6), (1, 1)]","[(1, 2, 3, 6)]"
341,24,6,"[(4, 1), (3, 3), (6, 4), (2, 1)]","[(1, 4), (6,), (2, 3, 5)]"
342,30,5,"[(5, 3), (6, 1), (2, 1)]","[(1, 2, 5), (3, 4)]"
343,19,6,"[(4, 1), (5, 4), (6, 6), (6, 6)]","[(1, 4), (2, 7), (3, 9)]"
344,23,6,"[(3, 3), (2, 3), (5, 6), (5, 2)]","[(1, 2, 3), (5,), (4, 7)]"
345,9,8,"[(6, 6), (4, 5), (4, 4), (5, 2), (4, 2)]","[(1, 2, 3, 6), (4, 5), (8,), (7,)]"
346,29,5,"[(1, 5), (6, 4), (3, 3)]","[(1, 2, 3), (4, 6)]"
347,33,4,"[(1, 2), (4, 5), (5, 5)]","[(1, 2), (3, 6)]"
348,17,7,"[(5, 1), (3, 2), (6, 4), (2, 5), (2, 4)]","[(1, 2, 3), (5,), (4, 6), (7,)]"
349,17,6,"[(5, 6), (3, 5), (6, 3), (3, 5)]","[(1, 2, 3, 5), (8,), (9,)]"
350,33,4,"[(2, 4), (3, 3), (5, 5)]","[(1, 2, 3), (6,)]"
351,15,7,"[(4, 3), (3, 2), (6, 5), (3, 4), (4, 4)]","[(1, 2, 4), (5,), (3, 8), (7,)]"
352,30,5,"[(2, 4), (5, 4), (3, 2)]","[(1, 2, 3), (4, 5)]"
353,9,8,"[(6, 3), (2, 3), (1, 2), (3, 5), (6, 5), (3, 3)]","[(1, 2, 6), (5,), (3,), (8,), (4, 7)]"
354,9,8,"[(1, 6), (1, 5), (4, 1), (4, 6), (3, 5), (2, 6)]","[(1, 2, 4), (6,), (5,), (3, 7), (8,)]"
355,19,6,"[(3, 4), (5, 5), (4, 5), (5, 2)]","[(1, 2, 4), (3, 7), (9,)]"
356,27,5,"[(4, 6), (4, 4), (5, 3)]","[(1, 2, 3, 4), (8,)]"
357,37,3,"[(5, 3), (4, 1)]","[(1, 2, 5)]"
358,32,4,"[(1, 3), (4, 5), (1, 1)]","[(1, 3), (2, 7)]"
359,0,9,"[(2, 6), (3, 1), (6, 6), (4, 2), (4, 3), (3, 5)]","[(1, 2, 5), (4,), (3, 9), (6,), (7,), (8,)]"
360,38,3,"[(1, 1), (2, 3), (2, 2)]","[(2,), (1, 4)]"
361,20,6,"[(5, 3), (6, 2), (4, 5), (5, 1)]","[(1, 2, 5), (8,), (3, 6)]"
362,13,7,"[(2, 2), (5, 4), (3, 5), (5, 6), (5, 2)]","[(1, 3), (2, 7), (8,), (5, 6)]"
363,24,6,"[(1, 1), (5, 1), (2, 2), (1, 2), (2, 4), (2, 4)]","[(2,), (1, 5), (4,), (3,), (6,)]"
364,38,3,"[(4, 3), (1, 3)]","[(1, 2, 4)]"
365,31,4,"[(3, 4), (1, 6), (6, 4)]","[(1, 2, 4), (7,)]"
366,5,8,"[(2, 3), (6, 5), (3, 6), (5, 2), (3, 5), (5, 1)]","[(1, 4), (2, 3, 6), (9,), (7,), (8,)]"
367,35,4,"[(6, 4), (6, 4)]","[(1, 2, 3, 4)]"
368,33,4,"[(6, 6), (6, 4)]","[(1, 2, 3, 6)]"
369,24,6,"[(2, 2), (2, 6), (3, 6), (4, 1)]","[(1, 3), (2, 6), (4, 5)]"
370,27,5,"[(1, 1), (2, 6), (2, 6), (3, 5)]","[(2,), (1, 3, 4), (8,)]"
371,20,6,"[(1, 1), (3, 5), (6, 3), (1, 5), (5, 4)]","[(2,), (1, 3, 4), (9,), (6,)]"
372,30,5,"[(3, 5), (6, 1), (1, 4)]","[(1, 2, 5), (3, 4)]"
373,27,5,"[(4, 4), (6, 4), (4, 3)]","[(1, 2, 5), (3, 7)]"
374,40,2,"[(3, 2), (2, 2)]","[(1, 4)]"
375,23,6,"[(3, 5), (2, 1), (5, 6), (1, 4)]","[(1, 2, 5), (3,), (4, 7)]"
376,31,4,"[(4, 3), (3, 4), (4, 6)]","[(1, 2, 4), (7,)]"
377,27,5,"[(2, 3), (6, 1), (1, 5), (4, 2)]","[(1, 4), (2, 5), (6,)]"
378,30,5,"[(2, 3), (1, 1), (5, 3), (6, 4)]","[(1, 4), (2,), (3, 5)]"
379,27,5,"[(4, 4), (4, 6), (1, 1)]","[(1, 2, 5), (3, 7)]"
380,27,5,"[(6, 1), (6, 5), (4, 4)]","[(1, 2, 4), (3, 8)]"
381,29,5,"[(6, 3), (4, 3), (3, 3)]","[(1, 2, 6), (3, 4)]"
382,36,3,"[(3, 1), (4, 1), (4, 1)]","[(1, 3), (5,)]"
383,29,5,"[(1, 3), (6, 6), (1, 3)]","[(1, 3), (2, 4, 6)]"
384,31,4,"[(4, 5), (2, 3), (3, 3)]","[(1, 2, 6), (5,)]"
385,22,5,"[(2, 1), (4, 1), (4, 2), (5, 4), (2, 4)]","[(1, 2), (5,), (6,), (9,)]"
386,22,6,"[(3, 4), (2, 5), (4, 5), (1, 3)]","[(1, 2, 4), (7,), (3, 6)]"
387,40,2,"[(3, 2), (3, 1)]","[(1, 4)]"
388,35,4,"[(6, 1), (1, 2), (2, 1)]","[(1, 2, 4), (3,)]"
389,40,2,"[(2, 3), (3, 1)]","[(1, 4)]"
390,38,3,"[(2, 5), (1, 3)]","[(1, 2, 4)]"
391,22,6,"[(1, 2), (4, 1), (2, 2), (5, 6), (3, 5)]","[(1, 2), (5,), (4,), (3, 8)]"
392,28,5,"[(2, 6), (4, 5), (1, 4)]","[(1, 2, 5), (3, 6)]"
393,31,4,"[(4, 2), (5, 3), (1, 1)]","[(1, 2, 3), (8,)]"
394,15,7,"[(3, 1), (5, 6), (3, 4), (4, 4), (1, 1)]","[(1, 3), (2, 4, 5), (7,), (8,)]"
395,37,3,"[(1, 2), (2, 3), (4, 1)]","[(1, 2), (5,)]"
396,27,5,"[(4, 5), (2, 3), (1, 3), (2, 4)]","[(1, 2, 6), (5,), (4,)]"
397,31,4,"[(4, 1), (4, 5), (5, 5)]","[(1, 4), (2, 7)]"
398,37,3,"[(1, 2), (2, 3), (1, 1)]","[(1, 2), (5,)]"
399,31,4,"[(5, 4), (4, 1), (1, 5)]","[(1, 2, 6), (5,)]"
400,6,8,"[(3, 3), (1, 6), (2, 6), (4, 5), (4, 5), (3, 6)]","[(1, 2, 3), (7,), (8,), (4, 5), (9,)]"
401,29,5,"[(4, 5), (1, 6), (1, 2)]","[(1, 2, 6), (3, 4)]"
402,20,6,"[(3, 6), (4, 4), (2, 6), (1, 1)]","[(1, 2, 6), (3, 5), (8,)]"
403,32,4,"[(1, 1), (5, 6), (3, 4)]","[(2,), (1, 3, 7)]"
404,9,8,"[(5, 4), (2, 1), (5, 2), (4, 4), (4, 5), (5, 5)]","[(1, 2, 6), (3,), (7,), (8,), (4, 5)]"
405,30,5,"[(4, 3), (2, 6), (3, 1)]","[(1, 2, 4), (3, 5)]"
406,36,3,"[(5, 4), (3, 3)]","[(1, 2, 6)]"
