Game Number,Score,Tiles Closed,Rolls,Moves
606,21,6,"[(2, 1), (6, 2), (2, 5), (3, 3), (4, 6)]","[(1, 2), (3, 5), (7,), (6,)]"
607,23,5,"[(1, 4), (2, 6), (3, 6), (4, 5)]","[(1, 4), (2, 6), (9,)]"
608,24,6,"[(4, 5), (2, 2), (2, 6), (3, 2)]","[(1, 2, 6), (4,), (3, 5)]"
609,28,5,"[(6, 4), (5, 2), (5, 5)]","[(1, 2, 3, 4), (7,)]"
610,32,4,"[(5, 2), (4, 2), (1, 1)]","[(1, 2, 4), (6,)]"
611,36,3,"[(4, 5), (1, 5)]","[(1, 2, 6)]"
612,36,3,"[(4, 5), (4, 2)]","[(1, 2, 6)]"
613,26,5,"[(1, 2), (3, 6), (1, 6), (5, 1)]","[(1, 2), (3, 6), (7,)]"
614,36,3,"[(4, 5), (2, 4)]","[(1, 2, 6)]"
615,35,4,"[(3, 1), (3, 3), (4, 6)]","[(1, 3), (2, 4)]"
616,33,4,"[(1, 4), (4, 3), (2, 2)]","[(1, 4), (2, 5)]"
617,18,6,"[(4, 5), (6, 4), (3, 5), (5, 5)]","[(1, 2, 6), (3, 7), (8,)]"
618,8,8,"[(5, 5), (3, 2), (5, 4), (4, 3), (1, 5), (1, 3)]","[(1, 2, 3, 4), (5,), (9,), (7,), (6,)]"
619,21,6,"[(2, 1), (6, 4), (6, 5), (3, 4)]","[(1, 2), (3, 7), (5, 6)]"
620,16,7,"[(4, 2), (6, 3), (1, 5), (5, 3), (3, 5)]","[(1, 2, 3), (4, 5), (6,), (8,)]"
621,15,7,"[(3, 2), (5, 6), (5, 4), (3, 2), (2, 3)]","[(1, 4), (2, 3, 6), (9,), (5,)]"
622,34,4,"[(5, 6), (1, 1)]","[(1, 2, 3, 5)]"
623,21,6,"[(5, 3), (5, 1), (5, 5), (4, 3)]","[(1, 2, 5), (6,), (3, 7)]"
624,23,6,"[(1, 3), (6, 5), (2, 5), (1, 3)]","[(1, 3), (2, 4, 5), (7,)]"
625,28,5,"[(3, 6), (5, 3), (6, 4)]","[(1, 2, 6), (3, 5)]"
626,11,7,"[(3, 1), (3, 1), (6, 6), (4, 2), (3, 5), (3, 4)]","[(1, 3), (4,), (5, 7), (6,), (8,)]"
627,40,2,"[(4, 1), (3, 1)]","[(1, 4)]"
628,15,7,"[(2, 3), (3, 5), (4, 4), (3, 6), (1, 2)]","[(1, 4), (2, 6), (3, 5), (9,)]"
629,16,7,"[(4, 5), (5, 3), (6, 6), (4, 6)]","[(1, 2, 6), (3, 5), (4, 8)]"
630,37,3,"[(1, 4), (2, 1), (2, 2)]","[(1, 4), (3,)]"
631,15,7,"[(6, 2), (5, 2), (6, 1), (2, 6), (2, 6)]","[(1, 2, 5), (3, 4), (7,), (8,)]"
632,32,4,"[(2, 5), (5, 1), (3, 1)]","[(1, 2, 4), (6,)]"
633,35,4,"[(5, 5), (3, 1)]","[(1, 2, 3, 4)]"
634,7,8,"[(6, 5), (2, 6), (4, 5), (6, 4), (5, 3)]","[(1, 2, 3, 5), (8,), (9,), (4, 6)]"
635,28,5,"[(2, 2), (3, 1), (3, 6), (4, 6)]","[(1, 3), (4,), (2, 7)]"
636,26,5,"[(3, 6), (4, 6), (1, 1)]","[(1, 2, 6), (3, 7)]"
637,34,4,"[(5, 6), (3, 2)]","[(1, 2, 3, 5)]"
638,33,4,"[(1, 1), (4, 6), (6, 4)]","[(2,), (1, 3, 6)]"
639,16,7,"[(3, 1), (6, 2), (2, 6), (3, 6), (2, 2)]","[(1, 3), (2, 6), (8,), (4, 5)]"
640,31,4,"[(4, 4), (1, 5), (2, 3)]","[(1, 2, 5), (6,)]"
641,17,7,"[(5, 1), (3, 4), (1, 3), (3, 3), (4, 1), (5, 1)]","[(1, 2, 3), (7,), (4,), (6,), (5,)]"
642,25,5,"[(5, 2), (5, 2), (2, 4), (3, 1)]","[(1, 2, 4), (7,), (6,)]"
643,0,9,"[(1, 3), (4, 3), (5, 6), (5, 3), (5, 4), (4, 2)]","[(1, 3), (2, 5), (4, 7), (8,), (9,), (6,)]"
644,9,8,"[(4, 2), (6, 6), (2, 4), (3, 2), (2, 5), (4, 2)]","[(1, 2, 3), (4, 8), (6,), (5,), (7,)]"
645,36,3,"[(5, 4), (4, 2)]","[(1, 2, 6)]"
646,24,5,"[(4, 2), (3, 5), (6, 1), (5, 3)]","[(1, 2, 3), (8,), (7,)]"
647,28,5,"[(4, 2), (1, 3), (2, 5), (1, 1)]","[(1, 2, 3), (4,), (7,)]"
648,35,4,"[(4, 6), (2, 1)]","[(1, 2, 3, 4)]"
649,29,5,"[(1, 5), (4, 2), (2, 2), (3, 3)]","[(1, 2, 3), (6,), (4,)]"
650,15,7,"[(1, 1), (6, 2), (3, 5), (2, 3), (1, 6), (5, 3)]","[(2,), (1, 3, 4), (8,), (5,), (7,)]"
651,0,9,"[(4, 1), (2, 5), (4, 2), (4, 5), (5, 5), (6, 2)]","[(1, 4), (2, 5), (6,), (9,), (3, 7), (8,)]"
652,38,3,"[(3, 2), (1, 1), (3, 1)]","[(1, 4), (2,)]"
653,23,6,"[(1, 3), (4, 3), (5, 6), (1, 6)]","[(1, 3), (2, 5), (4, 7)]"
654,23,6,"[(2, 4), (5, 2), (3, 6), (1, 6)]","[(1, 2, 3), (7,), (4, 5)]"
655,21,6,"[(6, 3), (3, 4), (4, 4), (6, 2)]","[(1, 2, 6), (3, 4), (8,)]"
656,37,3,"[(6, 2), (2, 3)]","[(1, 2, 5)]"
657,26,5,"[(4, 5), (4, 6), (1, 2)]","[(1, 2, 6), (3, 7)]"
658,39,3,"[(5, 1), (2, 1)]","[(1, 2, 3)]"
659,0,9,"[(5, 6), (5, 3), (2, 4), (5, 6), (4, 5)]","[(1, 2, 3, 5), (8,), (6,), (4, 7), (9,)]"
660,32,4,"[(3, 1), (6, 3), (4, 3)]","[(1, 3), (2, 7)]"
661,26,5,"[(6, 6), (1, 6), (1, 1)]","[(1, 2, 3, 6), (7,)]"
662,14,7,"[(1, 3), (2, 5), (6, 3), (2, 2), (2, 5), (6, 5)]","[(1, 3), (2, 5), (9,), (4,), (7,)]"
663,34,4,"[(5, 6), (1, 2)]","[(1, 2, 3, 5)]"
664,16,7,"[(5, 3), (1, 5), (3, 5), (1, 3), (2, 1), (2, 3)]","[(1, 2, 5), (6,), (8,), (4,), (3,)]"
665,26,5,"[(6, 3), (4, 6), (6, 5)]","[(1, 2, 6), (3, 7)]"
666,8,8,"[(5, 2), (3, 2), (5, 2), (4, 5), (6, 3), (2, 1)]","[(1, 2, 4), (5,), (7,), (3, 6), (9,)]"
667,25,5,"[(6, 6), (4, 4), (1, 5)]","[(1, 2, 3, 6), (8,)]"
668,16,7,"[(5, 3), (4, 3), (4, 4), (2, 4), (4, 1)]","[(1, 2, 5), (3, 4), (8,), (6,)]"
669,26,5,"[(4, 1), (6, 3), (3, 2), (6, 1)]","[(1, 4), (2, 7), (5,)]"
670,26,5,"[(5, 3), (5, 6), (6, 2)]","[(1, 2, 5), (3, 8)]"
671,24,6,"[(2, 1), (4, 3), (5, 6), (3, 3)]","[(1, 2), (3, 4), (5, 6)]"
672,29,5,"[(2, 4), (6, 4), (1, 2)]","[(1, 2, 3), (4, 6)]"
673,22,6,"[(1, 6), (4, 5), (5, 2), (3, 1)]","[(1, 2, 4), (3, 6), (7,)]"
674,31,4,"[(4, 3), (4, 3), (1, 1)]","[(1, 2, 4), (7,)]"
675,28,5,"[(5, 3), (6, 3), (1, 5)]","[(1, 2, 5), (3, 6)]"
676,22,6,"[(1, 3), (4, 5), (1, 3), (5, 1), (1, 1)]","[(1, 3), (2, 7), (4,), (6,)]"
677,8,8,"[(4, 6), (4, 3), (3, 6), (4, 2), (4, 1), (2, 5)]","[(1, 2, 3, 4), (7,), (9,), (6,), (5,)]"
678,22,6,"[(4, 1), (4, 5), (6, 3), (1, 3)]","[(1, 4), (2, 7), (3, 6)]"
679,22,6,"[(6, 6), (6, 5), (4, 6)]","[(1, 2, 3, 6), (4, 7)]"
680,31,4,"[(4, 4), (4, 2), (4, 2)]","[(1, 2, 5), (6,)]"
681,28,5,"[(1, 5), (3, 3), (2, 3), (1, 1)]","[(1, 2, 3), (6,), (5,)]"
682,30,5,"[(3, 1), (1, 5), (3, 2), (2, 2)]","[(1, 3), (2, 4), (5,)]"
683,37,3,"[(4, 4), (4, 1)]","[(1, 2, 5)]"
684,35,4,"[(5, 5), (1, 2)]","[(1, 2, 3, 4)]"
685,26,5,"[(5, 4), (6, 4), (6, 5)]","[(1, 2, 6), (3, 7)]"
686,20,6,"[(1, 4), (4, 5), (4, 2), (2, 3), (6, 4)]","[(1, 4), (2, 7), (6,), (5,)]"
687,17,7,"[(3, 1), (5, 1), (3, 3), (4, 3), (4, 1), (6, 6)]","[(1, 3), (2, 4), (6,), (7,), (5,)]"
688,27,5,"[(3, 6), (5, 4), (1, 1)]","[(1, 2, 6), (4, 5)]"
689,27,5,"[(3, 1), (5, 1), (2, 6), (2, 1)]","[(1, 3), (2, 4), (8,)]"
690,34,4,"[(5, 6), (2, 3)]","[(1, 2, 3, 5)]"
691,15,7,"[(3, 1), (3, 4), (5, 5), (6, 3), (6, 4)]","[(1, 3), (2, 5), (4, 6), (9,)]"
692,20,6,"[(3, 3), (6, 1), (6, 6), (5, 5)]","[(1, 2, 3), (7,), (4, 8)]"
693,20,6,"[(1, 6), (5, 6), (4, 3), (5, 5)]","[(1, 2, 4), (3, 8), (7,)]"
694,20,6,"[(1, 6), (5, 5), (4, 4), (4, 4)]","[(1, 2, 4), (3, 7), (8,)]"
695,33,4,"[(2, 1), (3, 6), (4, 2)]","[(1, 2), (3, 6)]"
696,37,3,"[(3, 5), (2, 3)]","[(1, 2, 5)]"
697,29,5,"[(4, 5), (1, 6), (1, 1)]","[(1, 2, 6), (3, 4)]"
698,13,7,"[(4, 4), (1, 5), (4, 4), (5, 5), (6, 1)]","[(1, 2, 5), (6,), (8,), (3, 7)]"
699,36,3,"[(2, 1), (5, 1), (3, 3)]","[(1, 2), (6,)]"
700,35,4,"[(4, 6), (5, 5)]","[(1, 2, 3, 4)]"
701,34,4,"[(4, 2), (1, 4), (2, 1)]","[(1, 2, 3), (5,)]"
702,23,6,"[(2, 4), (2, 2), (6, 6), (6, 4)]","[(1, 2, 3), (4,), (5, 7)]"
703,26,5,"[(6, 6), (2, 5), (5, 2)]","[(1, 2, 3, 6), (7,)]"
704,8,8,"[(3, 1), (1, 6), (4, 5), (5, 2), (5, 5), (4, 5)]","[(1, 3), (2, 5), (9,), (7,), (4, 6)]"
705,13,7,"[(2, 5), (3, 5), (5, 4), (3, 5), (3, 2)]","[(1, 2, 4), (3, 5), (9,), (8,)]"
706,30,5,"[(5, 5), (1, 4), (1, 2)]","[(1, 2, 3, 4), (5,)]"
707,24,6,"[(6, 5), (4, 6), (1, 4)]","[(1, 2, 3, 5), (4, 6)]"
708,33,4,"[(2, 2), (6, 2), (1, 2)]","[(1, 3), (2, 6)]"
709,25,5,"[(6, 1), (2, 3), (6, 2), (2, 3)]","[(1, 2, 4), (5,), (8,)]"
710,29,5,"[(5, 5), (2, 4), (5, 1)]","[(1, 2, 3, 4), (6,)]"
711,27,5,"[(6, 4), (4, 4), (2, 6)]","[(1, 2, 3, 4), (8,)]"
712,34,4,"[(1, 5), (3, 2), (3, 2)]","[(1, 2, 3), (5,)]"
713,21,6,"[(3, 5), (6, 4), (3, 3), (5, 6)]","[(1, 2, 5), (3, 7), (6,)]"
714,15,7,"[(6, 4), (2, 5), (1, 4), (5, 3), (3, 2)]","[(1, 2, 3, 4), (7,), (5,), (8,)]"
715,21,6,"[(1, 5), (4, 5), (3, 6), (6, 5)]","[(1, 2, 3), (4, 5), (9,)]"
716,33,4,"[(1, 2), (1, 3), (4, 1), (2, 2)]","[(1, 2), (4,), (5,)]"
717,21,6,"[(6, 3), (4, 6), (1, 4), (1, 4)]","[(1, 2, 6), (3, 7), (5,)]"
718,22,6,"[(2, 5), (6, 2), (2, 6), (6, 6)]","[(1, 2, 4), (3, 5), (8,)]"
719,22,6,"[(6, 5), (6, 2), (3, 1), (4, 1)]","[(1, 2, 3, 5), (8,), (4,)]"
720,9,8,"[(4, 1), (4, 4), (5, 3), (3, 4), (3, 5), (2, 6)]","[(1, 4), (2, 6), (3, 5), (7,), (8,)]"
721,13,7,"[(6, 6), (1, 4), (3, 4), (3, 5), (3, 3)]","[(1, 2, 3, 6), (5,), (7,), (8,)]"
722,30,5,"[(4, 4), (3, 4), (1, 4)]","[(1, 2, 5), (3, 4)]"
723,35,4,"[(4, 2), (3, 1), (3, 1)]","[(1, 2, 3), (4,)]"
724,17,7,"[(1, 5), (6, 3), (1, 5), (4, 3), (5, 6)]","[(1, 2, 3), (4, 5), (6,), (7,)]"
725,28,5,"[(1, 6), (2, 1), (1, 6), (5, 2)]","[(1, 2, 4), (3,), (7,)]"
726,21,6,"[(1, 4), (4, 6), (4, 5), (1, 3)]","[(1, 4), (2, 3, 5), (9,)]"
727,14,7,"[(6, 3), (5, 2), (6, 2), (3, 4), (1, 3)]","[(1, 2, 6), (3, 4), (8,), (7,)]"
728,16,7,"[(1, 2), (6, 1), (5, 6), (4, 4), (6, 6)]","[(1, 2), (3, 4), (5, 6), (8,)]"
729,24,5,"[(3, 3), (5, 2), (5, 3), (2, 6)]","[(1, 2, 3), (7,), (8,)]"
730,15,7,"[(1, 2), (5, 3), (4, 4), (5, 6), (1, 3)]","[(1, 2), (3, 5), (8,), (4, 7)]"
731,31,4,"[(1, 1), (1, 2), (5, 4), (1, 2)]","[(2,), (3,), (1, 8)]"
732,35,4,"[(2, 4), (1, 3), (6, 4)]","[(1, 2, 3), (4,)]"
733,15,7,"[(4, 4), (4, 2), (4, 5), (1, 3), (1, 2), (3, 1)]","[(1, 2, 5), (6,), (9,), (4,), (3,)]"
734,22,6,"[(2, 5), (6, 5), (1, 4), (4, 1)]","[(1, 2, 4), (3, 8), (5,)]"
735,35,4,"[(3, 3), (3, 1), (2, 1)]","[(1, 2, 3), (4,)]"
736,8,8,"[(6, 5), (4, 5), (5, 5), (2, 5), (3, 6)]","[(1, 2, 3, 5), (9,), (4, 6), (7,)]"
737,21,6,"[(6, 5), (1, 3), (5, 4), (3, 1)]","[(1, 2, 3, 5), (4,), (9,)]"
738,22,6,"[(6, 1), (5, 6), (1, 4), (2, 3)]","[(1, 2, 4), (3, 8), (5,)]"
739,12,7,"[(5, 6), (4, 2), (1, 6), (4, 5), (2, 1)]","[(1, 2, 3, 5), (6,), (7,), (9,)]"
740,37,3,"[(1, 4), (2, 1), (1, 3)]","[(1, 4), (3,)]"
741,37,3,"[(3, 5), (2, 3)]","[(1, 2, 5)]"
742,30,5,"[(1, 3), (1, 1), (5, 4), (6, 5)]","[(1, 3), (2,), (4, 5)]"
743,17,6,"[(6, 2), (6, 5), (4, 5), (1, 1)]","[(1, 2, 5), (3, 8), (9,)]"
744,28,5,"[(6, 5), (3, 3), (1, 1)]","[(1, 2, 3, 5), (6,)]"
745,3,8,"[(6, 2), (1, 5), (6, 2), (2, 2), (6, 3), (6, 1), (4, 5)]","[(1, 2, 5), (6,), (8,), (4,), (9,), (7,)]"
746,30,5,"[(3, 4), (4, 4), (6, 4)]","[(1, 2, 4), (3, 5)]"
747,36,3,"[(3, 6), (4, 2)]","[(1, 2, 6)]"
748,24,6,"[(5, 3), (3, 4), (5, 1), (5, 6)]","[(1, 2, 5), (3, 4), (6,)]"
749,37,3,"[(3, 5), (3, 2)]","[(1, 2, 5)]"
750,34,4,"[(2, 1), (5, 3), (2, 1)]","[(1, 2), (3, 5)]"
751,20,6,"[(3, 5), (4, 5), (4, 4), (5, 1)]","[(1, 2, 5), (3, 6), (8,)]"
752,17,7,"[(5, 5), (6, 5), (5, 2), (2, 3)]","[(1, 2, 3, 4), (5, 6), (7,)]"
753,30,5,"[(3, 3), (3, 6), (1, 3)]","[(1, 2, 3), (4, 5)]"
754,9,8,"[(4, 6), (6, 5), (2, 5), (4, 4), (2, 2)]","[(1, 2, 3, 4), (5, 6), (7,), (8,)]"
755,28,5,"[(2, 5), (2, 1), (1, 6), (6, 6)]","[(1, 2, 4), (3,), (7,)]"
756,31,4,"[(4, 4), (5, 1), (4, 2)]","[(1, 2, 5), (6,)]"
757,35,4,"[(5, 5), (5, 5)]","[(1, 2, 3, 4)]"
758,0,9,"[(5, 4), (4, 1), (5, 2), (5, 4), (3, 4), (6, 2)]","[(1, 2, 6), (5,), (3, 4), (9,), (7,), (8,)]"
759,35,4,"[(3, 2), (1, 4), (2, 1)]","[(1, 4), (2, 3)]"
760,18,6,"[(5, 1), (3, 5), (4, 2), (2, 5), (4, 6)]","[(1, 2, 3), (8,), (6,), (7,)]"
761,9,8,"[(4, 4), (4, 4), (2, 5), (1, 5), (1, 6), (3, 1)]","[(1, 2, 5), (8,), (3, 4), (6,), (7,)]"
762,13,7,"[(3, 4), (2, 1), (5, 4), (5, 2), (4, 2), (5, 1)]","[(1, 2, 4), (3,), (9,), (7,), (6,)]"
763,4,8,"[(6, 5), (6, 1), (4, 5), (4, 2), (3, 5), (2, 1)]","[(1, 2, 3, 5), (7,), (9,), (6,), (8,)]"
764,40,2,"[(1, 4), (1, 3)]","[(1, 4)]"
765,26,5,"[(4, 5), (2, 1), (4, 3), (5, 2)]","[(1, 2, 6), (3,), (7,)]"
766,17,7,"[(1, 1), (6, 1), (6, 2), (6, 5), (1, 2)]","[(2,), (1, 6), (3, 5), (4, 7)]"
767,35,4,"[(6, 4), (1, 2)]","[(1, 2, 3, 4)]"
768,23,6,"[(2, 4), (2, 5), (1, 3), (2, 3), (5, 5)]","[(1, 2, 3), (7,), (4,), (5,)]"
769,22,6,"[(1, 6), (3, 3), (4, 6), (5, 5)]","[(1, 2, 4), (6,), (3, 7)]"
770,30,5,"[(2, 5), (4, 4), (4, 6)]","[(1, 2, 4), (3, 5)]"
771,22,6,"[(3, 6), (2, 5), (3, 4), (6, 5)]","[(1, 2, 6), (3, 4), (7,)]"
772,24,6,"[(2, 6), (1, 2), (4, 6), (5, 1)]","[(1, 2, 5), (3,), (4, 6)]"
773,23,5,"[(4, 5), (3, 1), (6, 3), (2, 4)]","[(1, 2, 6), (4,), (9,)]"
774,21,6,"[(6, 3), (6, 2), (1, 6), (2, 5)]","[(1, 2, 6), (3, 5), (7,)]"
775,38,3,"[(5, 2), (1, 3)]","[(1, 2, 4)]"
776,16,7,"[(4, 3), (2, 3), (6, 2), (4, 5), (1, 2)]","[(1, 2, 4), (5,), (8,), (3, 6)]"
777,22,5,"[(5, 3), (2, 4), (5, 4), (2, 3)]","[(1, 2, 5), (6,), (9,)]"
778,9,8,"[(5, 6), (4, 6), (4, 3), (6, 2), (4, 2)]","[(1, 2, 3, 5), (4, 6), (7,), (8,)]"
779,30,5,"[(5, 3), (5, 2), (1, 4)]","[(1, 2, 5), (3, 4)]"
780,14,7,"[(3, 1), (3, 3), (4, 5), (3, 4), (4, 1), (1, 3)]","[(1, 3), (2, 4), (9,), (7,), (5,)]"
781,16,7,"[(6, 5), (5, 3), (5, 5), (5, 6)]","[(1, 2, 3, 5), (8,), (4, 6)]"
782,7,8,"[(4, 6), (2, 6), (3, 6), (1, 4), (3, 3), (5, 3)]","[(1, 2, 3, 4), (8,), (9,), (5,), (6,)]"
783,16,7,"[(2, 4), (4, 2), (6, 6), (2, 3), (2, 6)]","[(1, 2, 3), (6,), (4, 8), (5,)]"
784,16,7,"[(5, 4), (1, 3), (4, 4), (3, 5), (5, 6)]","[(1, 2, 6), (4,), (3, 5), (8,)]"
785,20,6,"[(2, 5), (1, 6), (6, 5), (1, 3)]","[(1, 2, 4), (7,), (3, 8)]"
786,35,4,"[(4, 1), (1, 4), (6, 4)]","[(1, 4), (2, 3)]"
787,11,7,"[(5, 4), (2, 3), (6, 6), (3, 5), (5, 4)]","[(1, 2, 6), (5,), (3, 9), (8,)]"
788,23,6,"[(4, 3), (5, 3), (2, 5), (3, 1)]","[(1, 2, 4), (3, 5), (7,)]"
789,9,8,"[(5, 3), (2, 1), (4, 3), (5, 3), (3, 3), (2, 2), (5, 5)]","[(1, 2, 5), (3,), (7,), (8,), (6,), (4,)]"
790,13,7,"[(3, 1), (3, 6), (4, 2), (4, 1), (5, 3), (2, 6)]","[(1, 3), (2, 7), (6,), (5,), (8,)]"
791,37,3,"[(2, 6), (2, 3)]","[(1, 2, 5)]"
792,14,7,"[(1, 5), (1, 3), (5, 1), (4, 3), (4, 4), (2, 5)]","[(1, 2, 3), (4,), (6,), (7,), (8,)]"
793,20,6,"[(3, 4), (2, 4), (3, 6), (2, 1), (4, 5)]","[(1, 2, 4), (6,), (9,), (3,)]"
794,29,5,"[(1, 5), (4, 6), (5, 1)]","[(1, 2, 3), (4, 6)]"
795,35,4,"[(6, 4), (6, 4)]","[(1, 2, 3, 4)]"
796,13,7,"[(1, 6), (5, 3), (5, 4), (3, 5), (6, 3)]","[(1, 2, 4), (3, 5), (9,), (8,)]"
797,36,3,"[(4, 5), (1, 1)]","[(1, 2, 6)]"
798,27,5,"[(6, 5), (4, 3), (6, 1)]","[(1, 2, 3, 5), (7,)]"
799,29,5,"[(2, 5), (3, 6), (5, 1)]","[(1, 2, 4), (3, 6)]"
800,24,6,"[(6, 6), (4, 5), (2, 1)]","[(1, 2, 3, 6), (4, 5)]"
801,24,6,"[(5, 1), (2, 4), (4, 5), (2, 3)]","[(1, 2, 3), (6,), (4, 5)]"
